filename,path,utt_num,who,role,postcodes,gems,utterance,startTime,endTime
hank,childes/Eng-NA/Bates/Free20/hank,203,MOT,Mother,,,table,,
hank,childes/Eng-NA/Bates/Free20/hank,204,MOT,Mother,,,see,,
hank,childes/Eng-NA/Bates/Free20/hank,205,MOT,Mother,,,the mama sits at the table,,
hank,childes/Eng-NA/Bates/Free20/hank,206,MOT,Mother,,,here's a car,,
hank,childes/Eng-NA/Bates/Free20/hank,207,CHI,Target_Child,,,see,,
hank,childes/Eng-NA/Bates/Free20/hank,208,MOT,Mother,,,what is that,,
hank,childes/Eng-NA/Bates/Free20/hank,209,CHI,Target_Child,,,baby,,
hank,childes/Eng-NA/Bates/Free20/hank,210,MOT,Mother,,,that's a baby,,
hank,childes/Eng-NA/Bates/Free20/hank,211,CHI,Target_Child,,,yeah,,
hank,childes/Eng-NA/Bates/Free20/hank,212,MOT,Mother,,,where you going to put the baby,,
hank,childes/Eng-NA/Bates/Free20/hank,213,MOT,Mother,,,where you going to put the baby,,
hank,childes/Eng-NA/Bates/Free20/hank,215,MOT,Mother,,,in the car,,
hank,childes/Eng-NA/Bates/Free20/hank,216,MOT,Mother,,,where're they going,,
hank,childes/Eng-NA/Bates/Free20/hank,217,CHI,Target_Child,,,byebye,,
hank,childes/Eng-NA/Bates/Free20/hank,218,MOT,Mother,,,byebye,,
hank,childes/Eng-NA/Bates/Free20/hank,219,MOT,Mother,,,byebye,,
hank,childes/Eng-NA/Bates/Free20/hank,221,MOT,Mother,,,whoa,,
hank,childes/Eng-NA/Bates/Free20/hank,222,MOT,Mother,,,bye,,
hank,childes/Eng-NA/Bates/Free20/hank,223,CHI,Target_Child,,,bye,,
hank,childes/Eng-NA/Bates/Free20/hank,224,MOT,Mother,,,see ya,,
hank,childes/Eng-NA/Bates/Free20/hank,225,CHI,Target_Child,,,see ya,,
ivy,childes/Eng-NA/Bates/Free20/ivy,0,MOT,Mother,,,what you do,,
ivy,childes/Eng-NA/Bates/Free20/ivy,1,MOT,Mother,,,stack them up,,
ivy,childes/Eng-NA/Bates/Free20/ivy,2,MOT,Mother,,,make it get big,,
ivy,childes/Eng-NA/Bates/Free20/ivy,3,CHI,Target_Child,,,my chicken,,
ivy,childes/Eng-NA/Bates/Free20/ivy,4,CHI,Target_Child,,,chicken chicken,,
ivy,childes/Eng-NA/Bates/Free20/ivy,5,MOT,Mother,,,huh,,
ivy,childes/Eng-NA/Bates/Free20/ivy,6,CHI,Target_Child,,,my chicken,,
ivy,childes/Eng-NA/Bates/Free20/ivy,7,MOT,Mother,,,yeah chicken,,
ivy,childes/Eng-NA/Bates/Free20/ivy,8,MOT,Mother,,,there's another chicken,,
ivy,childes/Eng-NA/Bates/Free20/ivy,10,MOT,Mother,,,what's this,,
ivy,childes/Eng-NA/Bates/Free20/ivy,12,MOT,Mother,,,wow,,
ivy,childes/Eng-NA/Bates/Free20/ivy,13,MOT,Mother,,,what's this,,
ivy,childes/Eng-NA/Bates/Free20/ivy,14,CHI,Target_Child,,,ball,,
ivy,childes/Eng-NA/Bates/Free20/ivy,15,MOT,Mother,,,look,,
ivy,childes/Eng-NA/Bates/Free20/ivy,17,MOT,Mother,,,put it in there,,
ivy,childes/Eng-NA/Bates/Free20/ivy,18,MOT,Mother,,,put it in there,,
ivy,childes/Eng-NA/Bates/Free20/ivy,20,MOT,Mother,,,yay Ivy,,
ivy,childes/Eng-NA/Bates/Free20/ivy,22,MOT,Mother,,,where's another one,,
ivy,childes/Eng-NA/Bates/Free20/ivy,24,MOT,Mother,,,yay Ivy,,
ivy,childes/Eng-NA/Bates/Free20/ivy,26,MOT,Mother,,,where's it go,,
ivy,childes/Eng-NA/Bates/Free20/ivy,27,MOT,Mother,,,no,,
ivy,childes/Eng-NA/Bates/Free20/ivy,29,MOT,Mother,,,put this one in,,
ivy,childes/Eng-NA/Bates/Free20/ivy,30,MOT,Mother,,,ouch,,
ivy,childes/Eng-NA/Bates/Free20/ivy,32,MOT,Mother,,,where's this one go,,
ivy,childes/Eng-NA/Bates/Free20/ivy,34,MOT,Mother,,,try over here,,
ivy,childes/Eng-NA/Bates/Free20/ivy,35,MOT,Mother,,,try there,,
ivy,childes/Eng-NA/Bates/Free20/ivy,37,MOT,Mother,,,try that one in here,,
ivy,childes/Eng-NA/Bates/Free20/ivy,38,MOT,Mother,,,Gin look at Momma,,
ivy,childes/Eng-NA/Bates/Free20/ivy,41,MOT,Mother,,,no that won't fit,,
ivy,childes/Eng-NA/Bates/Free20/ivy,42,MOT,Mother,,,that's a chair,,
ivy,childes/Eng-NA/Bates/Free20/ivy,43,MOT,Mother,,,look that's a chair,,
ivy,childes/Eng-NA/Bates/Free20/ivy,44,MOT,Mother,,,see,,
ivy,childes/Eng-NA/Bates/Free20/ivy,46,MOT,Mother,,,try this one,,
ivy,childes/Eng-NA/Bates/Free20/ivy,47,MOT,Mother,,,try this one,,
ivy,childes/Eng-NA/Bates/Free20/ivy,49,MOT,Mother,,,now try,,
ivy,childes/Eng-NA/Bates/Free20/ivy,51,MOT,Mother,,,now that won't fit,,
ivy,childes/Eng-NA/Bates/Free20/ivy,52,MOT,Mother,,,look it that's a ladder,,
ivy,childes/Eng-NA/Bates/Free20/ivy,53,MOT,Mother,,,that's a ladder,,
ivy,childes/Eng-NA/Bates/Free20/ivy,54,MOT,Mother,,,see,,
ivy,childes/Eng-NA/Bates/Free20/ivy,56,MOT,Mother,,,look what Mommy's got,,
ivy,childes/Eng-NA/Bates/Free20/ivy,58,MOT,Mother,,,look at the dog,,
ivy,childes/Eng-NA/Bates/Free20/ivy,59,MOT,Mother,,,take the lady for a ride,,
ivy,childes/Eng-NA/Bates/Free20/ivy,61,MOT,Mother,,,take the chicken for a ride,,
ivy,childes/Eng-NA/Bates/Free20/ivy,63,MOT,Mother,,,don't throw it,,
ivy,childes/Eng-NA/Bates/Free20/ivy,65,MOT,Mother,,,no that'll break,,
ivy,childes/Eng-NA/Bates/Free20/ivy,66,CHI,Target_Child,,,two,,
ivy,childes/Eng-NA/Bates/Free20/ivy,67,MOT,Mother,,,them them,,
ivy,childes/Eng-NA/Bates/Free20/ivy,68,MOT,Mother,,,one,,
ivy,childes/Eng-NA/Bates/Free20/ivy,69,MOT,Mother,,,can you count them,,
ivy,childes/Eng-NA/Bates/Free20/ivy,70,MOT,Mother,,,let's do the balls,,
ivy,childes/Eng-NA/Bates/Free20/ivy,71,MOT,Mother,,,you had fun with the balls,,
ivy,childes/Eng-NA/Bates/Free20/ivy,72,MOT,Mother,,,one,,
ivy,childes/Eng-NA/Bates/Free20/ivy,74,MOT,Mother,,,two,,
ivy,childes/Eng-NA/Bates/Free20/ivy,76,MOT,Mother,,,can you count,,
ivy,childes/Eng-NA/Bates/Free20/ivy,78,MOT,Mother,,,three,,
ivy,childes/Eng-NA/Bates/Free20/ivy,80,MOT,Mother,,,four,,
ivy,childes/Eng-NA/Bates/Free20/ivy,82,MOT,Mother,,,five,,
ivy,childes/Eng-NA/Bates/Free20/ivy,84,MOT,Mother,,,six,,
ivy,childes/Eng-NA/Bates/Free20/ivy,86,MOT,Mother,,,now try,,
ivy,childes/Eng-NA/Bates/Free20/ivy,87,MOT,Mother,,,try it over this one,,
ivy,childes/Eng-NA/Bates/Free20/ivy,89,MOT,Mother,,,look,,
ivy,childes/Eng-NA/Bates/Free20/ivy,90,MOT,Mother,,,look at Mom,,
ivy,childes/Eng-NA/Bates/Free20/ivy,91,MOT,Mother,,,let Mommy show you,,
ivy,childes/Eng-NA/Bates/Free20/ivy,93,MOT,Mother,,,look at this one,,
ivy,childes/Eng-NA/Bates/Free20/ivy,96,MOT,Mother,,,look at this,,
ivy,childes/Eng-NA/Bates/Free20/ivy,97,MOT,Mother,,,it's a table,,
jane,childes/Eng-NA/Bates/Free20/jane,0,MOT,Mother,,,here they come,,
jane,childes/Eng-NA/Bates/Free20/jane,1,MOT,Mother,,,coming out,,
jane,childes/Eng-NA/Bates/Free20/jane,3,MOT,Mother,,,here come,,
jane,childes/Eng-NA/Bates/Free20/jane,5,MOT,Mother,,,knock knock knock,,
jane,childes/Eng-NA/Bates/Free20/jane,7,MOT,Mother,,,come in,,
jane,childes/Eng-NA/Bates/Free20/jane,10,CHI,Target_Child,,,no,,
jane,childes/Eng-NA/Bates/Free20/jane,11,MOT,Mother,,,oh okay,,
jane,childes/Eng-NA/Bates/Free20/jane,13,MOT,Mother,,,here look,,
jane,childes/Eng-NA/Bates/Free20/jane,15,MOT,Mother,,,can you put them through the hole,,
jane,childes/Eng-NA/Bates/Free20/jane,17,MOT,Mother,,,that's good,,
jane,childes/Eng-NA/Bates/Free20/jane,19,MOT,Mother,,,uhhuh,,
jane,childes/Eng-NA/Bates/Free20/jane,21,MOT,Mother,,,good,,
jane,childes/Eng-NA/Bates/Free20/jane,22,MOT,Mother,,,what's in here,,
jane,childes/Eng-NA/Bates/Free20/jane,26,MOT,Mother,,,let's get rid of some of those,,
jane,childes/Eng-NA/Bates/Free20/jane,27,MOT,Mother,,,okay,,
jane,childes/Eng-NA/Bates/Free20/jane,28,MOT,Mother,,,open the door,,
jane,childes/Eng-NA/Bates/Free20/jane,30,MOT,Mother,,,here's some more,,
jane,childes/Eng-NA/Bates/Free20/jane,34,MOT,Mother,,,what you got,,
jane,childes/Eng-NA/Bates/Free20/jane,36,MOT,Mother,,,ball,,
jane,childes/Eng-NA/Bates/Free20/jane,38,MOT,Mother,,,good,,
jane,childes/Eng-NA/Bates/Free20/jane,40,MOT,Mother,,,did they go in,,
jane,childes/Eng-NA/Bates/Free20/jane,42,MOT,Mother,,,what's in here,,
jane,childes/Eng-NA/Bates/Free20/jane,43,MOT,Mother,,,oh look,,
jane,childes/Eng-NA/Bates/Free20/jane,44,MOT,Mother,,,there's a table,,
jane,childes/Eng-NA/Bates/Free20/jane,46,MOT,Mother,,,here's some chairs,,
jane,childes/Eng-NA/Bates/Free20/jane,48,MOT,Mother,,,what's that,,
jane,childes/Eng-NA/Bates/Free20/jane,52,MOT,Mother,,,is there a car in there,,
jane,childes/Eng-NA/Bates/Free20/jane,54,MOT,Mother,,,do you see a car,,
jane,childes/Eng-NA/Bates/Free20/jane,55,MOT,Mother,,,here's a car,,
jane,childes/Eng-NA/Bates/Free20/jane,59,MOT,Mother,,,boom,,
jane,childes/Eng-NA/Bates/Free20/jane,60,MOT,Mother,,,here's some stairs,,
jane,childes/Eng-NA/Bates/Free20/jane,63,MOT,Mother,,,uhhum,,
jane,childes/Eng-NA/Bates/Free20/jane,64,MOT,Mother,,,is she sitting down,,
jane,childes/Eng-NA/Bates/Free20/jane,68,MOT,Mother,,,thank_you,,
jane,childes/Eng-NA/Bates/Free20/jane,70,MOT,Mother,,,do you wanna dump all those out,,
jane,childes/Eng-NA/Bates/Free20/jane,72,MOT,Mother,,,dump out all those blocks,,
jane,childes/Eng-NA/Bates/Free20/jane,73,MOT,Mother,,,can ya dump them out,,
jane,childes/Eng-NA/Bates/Free20/jane,74,CHI,Target_Child,,,Mommy,,
jane,childes/Eng-NA/Bates/Free20/jane,75,MOT,Mother,,,need some help,,
jane,childes/Eng-NA/Bates/Free20/jane,76,MOT,Mother,,,there,,
jane,childes/Eng-NA/Bates/Free20/jane,77,MOT,Mother,,,can you fit them in through the holes,,
jane,childes/Eng-NA/Bates/Free20/jane,79,MOT,Mother,,,yeah,,
jane,childes/Eng-NA/Bates/Free20/jane,81,MOT,Mother,,,put some of those other ones in,,
jane,childes/Eng-NA/Bates/Free20/jane,82,MOT,Mother,,,can you put that one in,,
jane,childes/Eng-NA/Bates/Free20/jane,84,MOT,Mother,,,is that a round one,,
jane,childes/Eng-NA/Bates/Free20/jane,86,MOT,Mother,,,here,,
jane,childes/Eng-NA/Bates/Free20/jane,90,MOT,Mother,,,it goes here,,
jane,childes/Eng-NA/Bates/Free20/jane,91,MOT,Mother,,,here's a square one,,
jane,childes/Eng-NA/Bates/Free20/jane,92,MOT,Mother,,,you want ta put this one in,,
jane,childes/Eng-NA/Bates/Free20/jane,95,CHI,Target_Child,,,ball,,
jane,childes/Eng-NA/Bates/Free20/jane,96,MOT,Mother,,,oh blocks,,
jane,childes/Eng-NA/Bates/Free20/jane,100,MOT,Mother,,,it makes a nice noise doesn't it,,
jane,childes/Eng-NA/Bates/Free20/jane,103,MOT,Mother,,,huh,,
jane,childes/Eng-NA/Bates/Free20/jane,105,MOT,Mother,,,Margie,,
jane,childes/Eng-NA/Bates/Free20/jane,106,MOT,Mother,,,she left,,
jane,childes/Eng-NA/Bates/Free20/jane,107,MOT,Mother,,,she hadta go for a little while,,
jane,childes/Eng-NA/Bates/Free20/jane,109,MOT,Mother,,,you can put this one in,,
jane,childes/Eng-NA/Bates/Free20/jane,110,MOT,Mother,,,look,,
jane,childes/Eng-NA/Bates/Free20/jane,111,MOT,Mother,,,it goes in here too,,
jane,childes/Eng-NA/Bates/Free20/jane,112,MOT,Mother,,,look,,
jane,childes/Eng-NA/Bates/Free20/jane,113,MOT,Mother,,,can you put that one in,,
jane,childes/Eng-NA/Bates/Free20/jane,115,MOT,Mother,,,look,,
jane,childes/Eng-NA/Bates/Free20/jane,116,MOT,Mother,,,that goes in this one,,
jane,childes/Eng-NA/Bates/Free20/jane,118,MOT,Mother,,,that's right,,
jane,childes/Eng-NA/Bates/Free20/jane,119,MOT,Mother,,,good,,
jim,childes/Eng-NA/Bates/Free20/jim,0,MOT,Mother,,,now we put the orange one in and then the blue one blue one,,
jim,childes/Eng-NA/Bates/Free20/jim,1,MOT,Mother,,,yellow one red one,,
jim,childes/Eng-NA/Bates/Free20/jim,3,MOT,Mother,,,can Justin stack them now like that,,
jim,childes/Eng-NA/Bates/Free20/jim,5,MOT,Mother,,,too big,,
jim,childes/Eng-NA/Bates/Free20/jim,6,MOT,Mother,,,it needs to go the other way,,
jim,childes/Eng-NA/Bates/Free20/jim,8,MOT,Mother,,,is the white one too big,,
jim,childes/Eng-NA/Bates/Free20/jim,9,MOT,Mother,,,put the green one on top,,
jim,childes/Eng-NA/Bates/Free20/jim,11,MOT,Mother,,,that one's too big too,,
jim,childes/Eng-NA/Bates/Free20/jim,12,CHI,Target_Child,,,too big,,
jim,childes/Eng-NA/Bates/Free20/jim,13,MOT,Mother,,,that's too big too,,
jim,childes/Eng-NA/Bates/Free20/jim,14,CHI,Target_Child,,,big,,
jim,childes/Eng-NA/Bates/Free20/jim,15,MOT,Mother,,,mhm,,
jim,childes/Eng-NA/Bates/Free20/jim,16,MOT,Mother,,,try it this way,,
jim,childes/Eng-NA/Bates/Free20/jim,17,MOT,Mother,,,watch Mommy,,
jim,childes/Eng-NA/Bates/Free20/jim,18,MOT,Mother,,,put the white one inside the red one,,
jim,childes/Eng-NA/Bates/Free20/jim,19,MOT,Mother,,,there,,
jim,childes/Eng-NA/Bates/Free20/jim,20,MOT,Mother,,,that's better,,
jim,childes/Eng-NA/Bates/Free20/jim,22,MOT,Mother,,,that's good,,
jim,childes/Eng-NA/Bates/Free20/jim,24,MOT,Mother,,,is it too big,,
jim,childes/Eng-NA/Bates/Free20/jim,26,MOT,Mother,,,let's make a stack with them,,
jim,childes/Eng-NA/Bates/Free20/jim,27,MOT,Mother,,,can you stack them all up,,
jim,childes/Eng-NA/Bates/Free20/jim,28,CHI,Target_Child,,,ah,,
jim,childes/Eng-NA/Bates/Free20/jim,30,MOT,Mother,,,yeah the orange one fits there,,
jim,childes/Eng-NA/Bates/Free20/jim,31,CHI,Target_Child,,,green,,
jim,childes/Eng-NA/Bates/Free20/jim,32,CHI,Target_Child,,,white,,
jim,childes/Eng-NA/Bates/Free20/jim,33,MOT,Mother,,,that's the green one but move these little ones out,,
jim,childes/Eng-NA/Bates/Free20/jim,34,MOT,Mother,,,now try the green one,,
jim,childes/Eng-NA/Bates/Free20/jim,36,MOT,Mother,,,good boy,,
jim,childes/Eng-NA/Bates/Free20/jim,37,MOT,Mother,,,what color is that orange one,,
jim,childes/Eng-NA/Bates/Free20/jim,39,MOT,Mother,,,blue one,,
jim,childes/Eng-NA/Bates/Free20/jim,41,MOT,Mother,,,red one,,
jim,childes/Eng-NA/Bates/Free20/jim,43,MOT,Mother,,,uhoh,,
jim,childes/Eng-NA/Bates/Free20/jim,44,MOT,Mother,,,the yellow one's too big,,
jim,childes/Eng-NA/Bates/Free20/jim,46,MOT,Mother,,,can you say,,
jim,childes/Eng-NA/Bates/Free20/jim,47,MOT,Mother,,,too big,,
jim,childes/Eng-NA/Bates/Free20/jim,48,MOT,Mother,,,take the red one out,,
jim,childes/Eng-NA/Bates/Free20/jim,49,MOT,Mother,,,watch Mommy,,
jim,childes/Eng-NA/Bates/Free20/jim,50,MOT,Mother,,,take the red one out,,
jim,childes/Eng-NA/Bates/Free20/jim,52,MOT,Mother,,,now put the yellow one in,,
jim,childes/Eng-NA/Bates/Free20/jim,53,MOT,Mother,,,that's it,,
jim,childes/Eng-NA/Bates/Free20/jim,54,MOT,Mother,,,see how it fits nice,,
jim,childes/Eng-NA/Bates/Free20/jim,55,MOT,Mother,,,makes a stack,,
jim,childes/Eng-NA/Bates/Free20/jim,57,CHI,Target_Child,,,big,,
jim,childes/Eng-NA/Bates/Free20/jim,58,MOT,Mother,,,uhhuh,,
jim,childes/Eng-NA/Bates/Free20/jim,59,MOT,Mother,,,those are even bigger huh,,
jim,childes/Eng-NA/Bates/Free20/jim,60,CHI,Target_Child,,,big,,
jim,childes/Eng-NA/Bates/Free20/jim,61,MOT,Mother,,,what's in here,,
jim,childes/Eng-NA/Bates/Free20/jim,62,MOT,Mother,,,should we see what they have in here,,
jim,childes/Eng-NA/Bates/Free20/jim,63,MOT,Mother,,,oh,,
jim,childes/Eng-NA/Bates/Free20/jim,64,MOT,Mother,,,what's this,,
jim,childes/Eng-NA/Bates/Free20/jim,65,CHI,Target_Child,,,bed,,
jim,childes/Eng-NA/Bates/Free20/jim,66,MOT,Mother,,,uhhuh,,
jim,childes/Eng-NA/Bates/Free20/jim,67,MOT,Mother,,,shall we put this little girl to bed,,
jim,childes/Eng-NA/Bates/Free20/jim,68,MOT,Mother,,,that's a mommy,,
jim,childes/Eng-NA/Bates/Free20/jim,69,MOT,Mother,,,shall we put her to bed,,
jim,childes/Eng-NA/Bates/Free20/jim,70,CHI,Target_Child,,,bed,,
jim,childes/Eng-NA/Bates/Free20/jim,71,CHI,Target_Child,,,night_night,,
jim,childes/Eng-NA/Bates/Free20/jim,72,MOT,Mother,,,uhhuh bed going to bed,,
jim,childes/Eng-NA/Bates/Free20/jim,73,MOT,Mother,,,and what's that,,
jim,childes/Eng-NA/Bates/Free20/jim,75,MOT,Mother,,,does the chair get to go for a ride in the car,,
jim,childes/Eng-NA/Bates/Free20/jim,76,MOT,Mother,,,does the car fit,,
jim,childes/Eng-NA/Bates/Free20/jim,77,CHI,Target_Child,,,no,,
jim,childes/Eng-NA/Bates/Free20/jim,78,MOT,Mother,,,no,,
jim,childes/Eng-NA/Bates/Free20/jim,79,MOT,Mother,,,okay,,
jim,childes/Eng-NA/Bates/Free20/jim,81,CHI,Target_Child,,,na_na_nun_nun_nun,,
jim,childes/Eng-NA/Bates/Free20/jim,82,MOT,Mother,,,you do that with the car go nun_nun_nun_nun_nun,,
jim,childes/Eng-NA/Bates/Free20/jim,83,MOT,Mother,,,noom,,
jim,childes/Eng-NA/Bates/Free20/jim,85,MOT,Mother,,,you making bedroom,,
jim,childes/Eng-NA/Bates/Free20/jim,86,MOT,Mother,,,here's a little chair,,
jim,childes/Eng-NA/Bates/Free20/jim,87,MOT,Mother,,,let's make a bedroom,,
jim,childes/Eng-NA/Bates/Free20/jim,88,CHI,Target_Child,,,little chair,,
jim,childes/Eng-NA/Bates/Free20/jim,89,MOT,Mother,,,uhhuh the little chair,,
jim,childes/Eng-NA/Bates/Free20/jim,90,MOT,Mother,,,are they all done taking their ride,,
jim,childes/Eng-NA/Bates/Free20/jim,91,CHI,Target_Child,,,ride,,
jim,childes/Eng-NA/Bates/Free20/jim,92,MOT,Mother,,,chairs don't go for rides,,
jim,childes/Eng-NA/Bates/Free20/jim,94,MOT,Mother,,,should we put this chair back in the bedroom,,
jim,childes/Eng-NA/Bates/Free20/jim,97,MOT,Mother,,,come here,,
jim,childes/Eng-NA/Bates/Free20/jim,98,MOT,Mother,,,let's play with these toys here,,
jim,childes/Eng-NA/Bates/Free20/jim,99,MOT,Mother,,,what's in this box,,
jim,childes/Eng-NA/Bates/Free20/jim,100,MOT,Mother,,,we haven't looked in this box yet,,
jim,childes/Eng-NA/Bates/Free20/jim,101,MOT,Mother,,,oh what's that,,
jim,childes/Eng-NA/Bates/Free20/jim,102,CHI,Target_Child,,,ball,,
jim,childes/Eng-NA/Bates/Free20/jim,103,MOT,Mother,,,uhhuh,,
jim,childes/Eng-NA/Bates/Free20/jim,104,MOT,Mother,,,those are balls,,
jim,childes/Eng-NA/Bates/Free20/jim,105,MOT,Mother,,,those are little balls,,
jim,childes/Eng-NA/Bates/Free20/jim,106,CHI,Target_Child,,,little,,
jim,childes/Eng-NA/Bates/Free20/jim,107,CHI,Target_Child,,,throw them in,,
jim,childes/Eng-NA/Bates/Free20/jim,108,MOT,Mother,,,yeah,,
jim,childes/Eng-NA/Bates/Free20/jim,109,MOT,Mother,,,we'll play basketball later,,
jim,childes/Eng-NA/Bates/Free20/jim,110,MOT,Mother,,,right now,,
jim,childes/Eng-NA/Bates/Free20/jim,111,MOT,Mother,,,look here,,
jim,childes/Eng-NA/Bates/Free20/jim,112,MOT,Mother,,,I'll bet you can put them in that little hole,,
jim,childes/Eng-NA/Bates/Free20/jim,113,MOT,Mother,,,you want ta try it,,
jim,childes/Eng-NA/Bates/Free20/jim,114,CHI,Target_Child,,,too high,,
jim,childes/Eng-NA/Bates/Free20/jim,115,MOT,Mother,,,yeah that basket's too high for little boys,,
jim,childes/Eng-NA/Bates/Free20/jim,116,MOT,Mother,,,here's a basket that's just right,,
jim,childes/Eng-NA/Bates/Free20/jim,117,MOT,Mother,,,see,,
jim,childes/Eng-NA/Bates/Free20/jim,118,MOT,Mother,,,two points,,
kathy,childes/Eng-NA/Bates/Free20/kathy,0,CHI,Target_Child,,,all,,
kathy,childes/Eng-NA/Bates/Free20/kathy,1,MOT,Mother,,,all done,,
kathy,childes/Eng-NA/Bates/Free20/kathy,2,MOT,Mother,,,okay,,
kathy,childes/Eng-NA/Bates/Free20/kathy,3,MOT,Mother,,,can you put them back now,,
kathy,childes/Eng-NA/Bates/Free20/kathy,5,MOT,Mother,,,can you put them back,,
kathy,childes/Eng-NA/Bates/Free20/kathy,7,MOT,Mother,,,one one,,
kathy,childes/Eng-NA/Bates/Free20/kathy,10,MOT,Mother,,,good,,
kathy,childes/Eng-NA/Bates/Free20/kathy,12,MOT,Mother,,,what,,
kathy,childes/Eng-NA/Bates/Free20/kathy,13,MOT,Mother,,,put some of these in,,
kathy,childes/Eng-NA/Bates/Free20/kathy,15,MOT,Mother,,,no where does that one go,,
kathy,childes/Eng-NA/Bates/Free20/kathy,16,MOT,Mother,,,that's a girl,,
kathy,childes/Eng-NA/Bates/Free20/kathy,18,MOT,Mother,,,yeah,,
kathy,childes/Eng-NA/Bates/Free20/kathy,19,CHI,Target_Child,,,me,,
kathy,childes/Eng-NA/Bates/Free20/kathy,20,MOT,Mother,,,here's one,,
kathy,childes/Eng-NA/Bates/Free20/kathy,22,MOT,Mother,,,put the ball in,,
kathy,childes/Eng-NA/Bates/Free20/kathy,24,MOT,Mother,,,here,,
kathy,childes/Eng-NA/Bates/Free20/kathy,25,MOT,Mother,,,okay,,
kathy,childes/Eng-NA/Bates/Free20/kathy,26,MOT,Mother,,,here,,
kathy,childes/Eng-NA/Bates/Free20/kathy,27,CHI,Target_Child,,,ow,,
kathy,childes/Eng-NA/Bates/Free20/kathy,28,MOT,Mother,,,you wanna try that one again,,
kathy,childes/Eng-NA/Bates/Free20/kathy,30,MOT,Mother,,,bet the block fits the square,,
kathy,childes/Eng-NA/Bates/Free20/kathy,32,MOT,Mother,,,okay,,
kathy,childes/Eng-NA/Bates/Free20/kathy,33,MOT,Mother,,,how about this one,,
kathy,childes/Eng-NA/Bates/Free20/kathy,34,MOT,Mother,,,that's a hard one,,
kathy,childes/Eng-NA/Bates/Free20/kathy,36,MOT,Mother,,,hm,,
kathy,childes/Eng-NA/Bates/Free20/kathy,38,MOT,Mother,,,where go,,
kathy,childes/Eng-NA/Bates/Free20/kathy,39,MOT,Mother,,,where does it go,,
kathy,childes/Eng-NA/Bates/Free20/kathy,40,MOT,Mother,,,no it doesn't go in that one,,
kathy,childes/Eng-NA/Bates/Free20/kathy,42,MOT,Mother,,,look at the box,,
kathy,childes/Eng-NA/Bates/Free20/kathy,44,MOT,Mother,,,turn it sideways like this,,
kathy,childes/Eng-NA/Bates/Free20/kathy,45,MOT,Mother,,,like this see,,
kathy,childes/Eng-NA/Bates/Free20/kathy,46,CHI,Target_Child,,,yeah,,
kathy,childes/Eng-NA/Bates/Free20/kathy,49,MOT,Mother,,,there you go,,
kathy,childes/Eng-NA/Bates/Free20/kathy,51,MOT,Mother,,,try this kind,,
kathy,childes/Eng-NA/Bates/Free20/kathy,53,MOT,Mother,,,put it in,,
kathy,childes/Eng-NA/Bates/Free20/kathy,54,CHI,Target_Child,,,no,,
kathy,childes/Eng-NA/Bates/Free20/kathy,55,MOT,Mother,,,no,,
kathy,childes/Eng-NA/Bates/Free20/kathy,56,MOT,Mother,,,put it in,,
kathy,childes/Eng-NA/Bates/Free20/kathy,58,MOT,Mother,,,it goes in there,,
kathy,childes/Eng-NA/Bates/Free20/kathy,60,MOT,Mother,,,stand it up,,
kathy,childes/Eng-NA/Bates/Free20/kathy,62,MOT,Mother,,,you gotta stand it up,,
kathy,childes/Eng-NA/Bates/Free20/kathy,64,MOT,Mother,,,like this,,
kathy,childes/Eng-NA/Bates/Free20/kathy,66,CHI,Target_Child,,,uhhuh,,
kathy,childes/Eng-NA/Bates/Free20/kathy,68,MOT,Mother,,,yeah,,
kathy,childes/Eng-NA/Bates/Free20/kathy,71,MOT,Mother,,,pretty good,,
kathy,childes/Eng-NA/Bates/Free20/kathy,73,MOT,Mother,,,circle,,
kathy,childes/Eng-NA/Bates/Free20/kathy,75,MOT,Mother,,,can you put that one in,,
kathy,childes/Eng-NA/Bates/Free20/kathy,77,MOT,Mother,,,where does that one go,,
kathy,childes/Eng-NA/Bates/Free20/kathy,78,MOT,Mother,,,where does it go,,
kathy,childes/Eng-NA/Bates/Free20/kathy,80,MOT,Mother,,,that's a girl,,
kathy,childes/Eng-NA/Bates/Free20/kathy,81,MOT,Mother,,,turn it,,
kathy,childes/Eng-NA/Bates/Free20/kathy,82,MOT,Mother,,,turn it a little more,,
kathy,childes/Eng-NA/Bates/Free20/kathy,84,MOT,Mother,,,turn there you go,,
kathy,childes/Eng-NA/Bates/Free20/kathy,86,MOT,Mother,,,how about this one,,
kathy,childes/Eng-NA/Bates/Free20/kathy,89,MOT,Mother,,,no,,
kathy,childes/Eng-NA/Bates/Free20/kathy,91,MOT,Mother,,,it goes in here,,
kathy,childes/Eng-NA/Bates/Free20/kathy,93,MOT,Mother,,,stand it up,,
kathy,childes/Eng-NA/Bates/Free20/kathy,95,MOT,Mother,,,like this,,
kathy,childes/Eng-NA/Bates/Free20/kathy,97,MOT,Mother,,,here,,
kathy,childes/Eng-NA/Bates/Free20/kathy,98,MOT,Mother,,,one one one,,
kathy,childes/Eng-NA/Bates/Free20/kathy,102,CHI,Target_Child,,,up,,
kathy,childes/Eng-NA/Bates/Free20/kathy,103,MOT,Mother,,,truck truck truck truck truck truck truck truck truck truck truck,,
kathy,childes/Eng-NA/Bates/Free20/kathy,104,MOT,Mother,,,play with the car or,,
